DateTime,Trigger,Response
2024-09-13 18:27:59.325398,trigger22,16050008ff000edf
2024-09-13 18:28:01.491748,mcooltrigger,16050017ff003f19
2024-09-13 18:28:03.671604,maxspeedtrigger,1605001cff004edb
2024-09-13 18:29:52.453095,trigger16,16050002ff002edd
2024-09-13 18:29:54.632579,trigger22,16050008ff000edf
2024-09-13 18:29:56.823910,mcooltrigger,16050017ff003f19
2024-09-13 18:29:59.008856,maxspeedtrigger,1605001cff004edb
2024-09-13 18:31:56.730369,trigger16,16050002ff002edd
2024-09-13 18:31:58.906510,trigger22,16050008ff000edf
2024-09-13 18:32:01.070813,mcooltrigger,16050017ff003f19
2024-09-13 18:32:03.243219,maxspeedtrigger,1605001cff004edb
2024-09-13 18:34:00.926107,trigger16,16050002ff002edd
2024-09-13 18:34:03.111210,trigger22,16050008ff000edf
2024-09-13 18:34:05.290915,mcooltrigger,16050017ff003f19
2024-09-13 18:34:07.459143,maxspeedtrigger,1605001cff004edb
2024-09-13 18:35:56.396891,trigger16,16050002ff002edd
2024-09-13 18:35:58.573469,trigger22,16050008ff000edf
2024-09-13 18:36:00.757287,mcooltrigger,16050017ff003f19
2024-09-13 18:36:02.933390,maxspeedtrigger,1605001cff004edb
2024-09-13 18:38:00.604155,trigger16,16050002ff002edd
2024-09-13 18:38:02.787509,trigger22,16050008ff000edf
2024-09-13 18:38:04.966488,mcooltrigger,16050017ff003f19
2024-09-13 18:38:07.134604,maxspeedtrigger,1605001cff004edb
2024-09-13 18:39:56.041976,trigger16,16050002ff002edd
2024-09-13 18:39:58.217938,trigger22,16050008ff000edf
2024-09-13 18:40:00.392633,mcooltrigger,16050017ff003f19
2024-09-13 18:40:02.563522,maxspeedtrigger,1605001cff004edb
2024-09-13 18:42:00.317835,trigger16,16050002ff002edd
2024-09-13 18:42:02.488529,trigger22,16050008ff000edf
2024-09-13 18:42:04.664919,mcooltrigger,16050017ff003f19
2024-09-13 18:42:06.842163,maxspeedtrigger,1605001cff004edb
2024-09-13 18:43:55.700882,trigger18,16050004ff00cedc
2024-09-13 18:43:57.871649,trigger22,16050008ff000edf
2024-09-13 18:44:00.042703,mcooltrigger,16050017ff003f19
2024-09-13 18:44:02.214864,speed06trigger,1605001dff001f1b
2024-09-13 18:45:59.902530,trigger18,16050004ff00cedc
2024-09-13 18:46:02.071616,trigger22,16050008ff000edf
2024-09-13 18:46:04.248984,mcooltrigger,16050017ff003f19
2024-09-13 18:46:06.414050,speed06trigger,1605001dff001f1b
2024-09-13 18:47:55.146307,trigger16,16050002ff002edd
2024-09-13 18:47:57.313886,trigger22,16050008ff000edf
2024-09-13 18:47:59.491563,mcooltrigger,16050017ff003f19
2024-09-13 18:48:01.663050,maxspeedtrigger,1605001cff004edb
2024-09-13 18:49:59.490951,trigger16,16050002ff002edd
2024-09-13 18:50:01.659420,trigger22,16050008ff000edf
2024-09-13 18:50:03.838510,mcooltrigger,16050017ff003f19
2024-09-13 18:50:06.006635,maxspeedtrigger,1605001cff004edb
2024-09-13 18:51:55.086458,trigger16,16050002ff002edd
2024-09-13 18:51:57.270617,trigger22,16050008ff000edf
2024-09-13 18:51:59.446824,mcooltrigger,16050017ff003f19
2024-09-13 18:52:01.621898,maxspeedtrigger,1605001cff004edb
2024-09-13 18:53:59.330497,trigger16,16050002ff002edd
2024-09-13 18:54:01.508274,trigger22,16050008ff000edf
2024-09-13 18:54:03.680791,mcooltrigger,16050017ff003f19
2024-09-13 18:54:05.857280,maxspeedtrigger,1605001cff004edb
2024-09-13 18:55:54.741255,trigger16,16050002ff002edd
2024-09-13 18:55:56.914346,trigger22,16050008ff000edf
2024-09-13 18:55:59.096847,mcooltrigger,16050017ff003f19
2024-09-13 18:56:01.279215,maxspeedtrigger,1605001cff004edb
2024-09-13 18:57:59.027045,trigger16,16050002ff002edd
2024-09-13 18:58:01.213142,trigger22,16050008ff000edf
2024-09-13 18:58:03.387224,mcooltrigger,16050017ff003f19
2024-09-13 18:58:05.567260,maxspeedtrigger,1605001cff004edb
2024-09-13 18:59:54.318917,trigger16,16050002ff002edd
2024-09-13 18:59:56.490878,trigger22,16050008ff000edf
2024-09-13 18:59:58.667561,mcooltrigger,16050017ff003f19
2024-09-13 19:00:00.848209,maxspeedtrigger,1605001cff004edb
2024-09-13 19:01:58.631966,trigger16,16050002ff002edd
2024-09-13 19:02:00.823997,trigger22,16050008ff000edf
2024-09-13 19:02:03.001766,mcooltrigger,16050017ff003f19
2024-09-13 19:02:05.179409,maxspeedtrigger,1605001cff004edb
2024-09-13 19:03:54.017879,trigger16,16050002ff002edd
2024-09-13 19:03:56.199826,trigger22,16050008ff000edf
2024-09-13 19:03:58.370001,mcooltrigger,16050017ff003f19
2024-09-13 19:04:00.547395,maxspeedtrigger,1605001cff004edb
2024-09-13 19:05:58.195091,trigger16,16050002ff002edd
2024-09-13 19:06:00.369094,trigger22,16050008ff000edf
2024-09-13 19:06:02.543296,mcooltrigger,16050017ff003f19
2024-09-13 19:06:04.720125,maxspeedtrigger,1605001cff004edb
2024-09-13 19:08:02.525877,trigger16,16050002ff002edd
2024-09-13 19:08:04.699057,trigger22,16050008ff000edf
2024-09-13 19:08:06.875706,mcooltrigger,16050017ff003f19
2024-09-13 19:08:09.046880,maxspeedtrigger,1605001cff004edb
2024-09-13 19:09:57.896483,trigger16,16050002ff002edd
2024-09-13 19:10:00.076597,trigger22,16050008ff000edf
2024-09-13 19:10:02.258065,mcooltrigger,16050017ff003f19
2024-09-13 19:10:04.451164,maxspeedtrigger,1605001cff004edb
2024-09-13 19:12:02.237985,trigger16,16050002ff002edd
2024-09-13 19:12:04.411634,trigger22,16050008ff000edf
2024-09-13 19:12:06.595549,mcooltrigger,16050017ff003f19
2024-09-13 19:12:08.773074,maxspeedtrigger,1605001cff004edb
2024-09-13 19:13:57.602004,trigger18,16050004ff00cedc
2024-09-13 19:13:59.781078,trigger22,16050008ff000edf
2024-09-13 19:14:01.972530,mcooltrigger,16050017ff003f19
2024-09-13 19:14:04.141196,speed06trigger,1605001dff001f1b
2024-09-13 19:16:01.870968,trigger18,16050004ff00cedc
2024-09-13 19:16:04.048366,trigger22,16050008ff000edf
2024-09-13 19:16:06.220981,mcooltrigger,16050017ff003f19
2024-09-13 19:16:08.395750,speed06trigger,1605001dff001f1b
2024-09-13 19:17:57.146150,trigger18,16050004ff00cedc
2024-09-13 19:17:59.317950,trigger22,16050008ff000edf
2024-09-13 19:18:01.488183,mcooltrigger,16050017ff003f19
2024-09-13 19:18:03.668879,speed06trigger,1605001dff001f1b
2024-09-13 19:20:01.367972,trigger16,16050002ff002edd
2024-09-13 19:20:03.553810,trigger22,16050008ff000edf
2024-09-13 19:20:05.730889,mcooltrigger,16050017ff003f19
2024-09-13 19:20:07.905478,maxspeedtrigger,1605001cff004edb
2024-09-13 19:21:56.745909,trigger16,16050002ff002edd
2024-09-13 19:21:58.933158,trigger22,16050008ff000edf
2024-09-13 19:22:01.100419,mcooltrigger,16050017ff003f19
2024-09-13 19:22:03.277696,maxspeedtrigger,1605001cff004edb
2024-09-13 19:24:00.920141,trigger16,16050002ff002edd
2024-09-13 19:24:03.095633,trigger22,16050008ff000edf
2024-09-13 19:24:05.261878,mcooltrigger,16050017ff003f19
2024-09-13 19:24:07.441471,maxspeedtrigger,1605001cff004edb
2024-09-13 19:25:56.315264,trigger16,16050002ff002edd
2024-09-13 19:25:58.496024,trigger22,16050008ff000edf
2024-09-13 19:26:00.680432,mcooltrigger,16050017ff003f19
2024-09-13 19:26:02.870505,maxspeedtrigger,1605001cff004edb
2024-09-13 19:28:00.701823,trigger16,16050002ff002edd
2024-09-13 19:28:02.887880,trigger22,16050008ff000edf
2024-09-13 19:28:05.068149,mcooltrigger,16050017ff003f19
2024-09-13 19:28:07.253954,maxspeedtrigger,1605001cff004edb
2024-09-13 19:29:55.924805,trigger16,16050002ff002edd
2024-09-13 19:29:58.106453,trigger22,16050008ff000edf
2024-09-13 19:30:00.285993,mcooltrigger,16050017ff003f19
2024-09-13 19:30:02.458882,maxspeedtrigger,1605001cff004edb
2024-09-13 19:32:00.188202,trigger16,16050002ff002edd
2024-09-13 19:32:02.357854,trigger22,16050008ff000edf
2024-09-13 19:32:04.529411,mcooltrigger,16050017ff003f19
2024-09-13 19:32:06.704111,maxspeedtrigger,1605001cff004edb
2024-09-13 19:33:55.512708,trigger16,16050002ff002edd
2024-09-13 19:33:57.701523,trigger22,16050008ff000edf
2024-09-13 19:33:59.885160,mcooltrigger,16050017ff003f19
2024-09-13 19:34:02.054311,maxspeedtrigger,1605001cff004edb
2024-09-13 19:35:59.941472,trigger16,16050002ff002edd
2024-09-13 19:36:02.123918,trigger22,16050008ff000edf
2024-09-13 19:36:04.301137,mcooltrigger,16050017ff003f19
2024-09-13 19:36:06.481739,maxspeedtrigger,1605001cff004edb
2024-09-13 19:38:04.281583,trigger16,16050002ff002edd
2024-09-13 19:38:06.461082,trigger22,16050008ff000edf
2024-09-13 19:38:08.628686,mcooltrigger,16050017ff003f19
2024-09-13 19:38:10.807882,maxspeedtrigger,1605001cff004edb
2024-09-13 19:39:59.573208,trigger16,16050002ff002edd
2024-09-13 19:40:01.738426,trigger22,16050008ff000edf
2024-09-13 19:40:03.913737,mcooltrigger,16050017ff003f19
2024-09-13 19:40:06.096937,maxspeedtrigger,1605001cff004edb
2024-09-13 19:42:03.881232,trigger16,16050002ff002edd
2024-09-13 19:42:06.065619,trigger22,16050008ff000edf
2024-09-13 19:42:08.250550,mcooltrigger,16050017ff003f19
2024-09-13 19:42:10.416846,maxspeedtrigger,1605001cff004edb
2024-09-13 19:43:59.285012,trigger16,16050002ff002edd
2024-09-13 19:44:01.462583,trigger22,16050008ff000edf
2024-09-13 19:44:03.636405,mcooltrigger,16050017ff003f19
2024-09-13 19:44:05.803922,maxspeedtrigger,1605001cff004edb
2024-09-13 19:46:03.491933,trigger16,16050002ff002edd
2024-09-13 19:46:05.660868,trigger22,16050008ff000edf
2024-09-13 19:46:07.826325,mcooltrigger,16050017ff003f19
2024-09-13 19:46:10.012416,maxspeedtrigger,1605001cff004edb
2024-09-13 19:47:58.932269,trigger16,16050002ff002edd
2024-09-13 19:48:01.106978,trigger22,16050008ff000edf
2024-09-13 19:48:03.278073,mcooltrigger,16050017ff003f19
2024-09-13 19:48:05.446906,maxspeedtrigger,1605001cff004edb
2024-09-13 19:50:03.135323,trigger16,16050002ff002edd
2024-09-13 19:50:05.320269,trigger22,16050008ff000edf
2024-09-13 19:50:07.501549,mcooltrigger,16050017ff003f19
2024-09-13 19:50:09.679703,maxspeedtrigger,1605001cff004edb
2024-09-13 19:51:58.424375,trigger16,16050002ff002edd
2024-09-13 19:52:00.597652,trigger22,16050008ff000edf
2024-09-13 19:52:02.778127,mcooltrigger,16050017ff003f19
2024-09-13 19:52:04.961422,maxspeedtrigger,1605001cff004edb
2024-09-13 19:54:02.841205,trigger16,16050002ff002edd
2024-09-13 19:54:05.014776,trigger22,16050008ff000edf
2024-09-13 19:54:07.188310,mcooltrigger,16050017ff003f19
2024-09-13 19:54:09.357787,maxspeedtrigger,1605001cff004edb
2024-09-13 19:55:58.100910,trigger16,16050002ff002edd
2024-09-13 19:56:00.276453,trigger22,16050008ff000edf
2024-09-13 19:56:02.448676,mcooltrigger,16050017ff003f19
2024-09-13 19:56:04.621524,maxspeedtrigger,1605001cff004edb
2024-09-13 19:58:02.325866,trigger16,16050002ff002edd
2024-09-13 19:58:04.504716,trigger22,16050008ff000edf
2024-09-13 19:58:06.668949,mcooltrigger,16050017ff003f19
2024-09-13 19:58:08.836271,maxspeedtrigger,1605001cff004edb
2024-09-13 19:59:57.723463,trigger16,16050002ff002edd
2024-09-13 19:59:59.901142,trigger22,16050008ff000edf
2024-09-13 20:00:02.081307,mcooltrigger,16050017ff003f19
2024-09-13 20:00:04.264224,maxspeedtrigger,1605001cff004edb
2024-09-13 20:01:59.876294,trigger20,16050006ff006f1c
2024-09-13 20:02:02.052859,mhumitrigger,16050018ff000f1a
2024-09-13 20:02:04.239818,maxspeedtrigger,1605001cff004edb
2024-09-13 20:03:59.920380,trigger20,16050006ff006f1c
2024-09-13 20:04:02.084728,mhumitrigger,16050018ff000f1a
2024-09-13 20:04:04.258593,maxspeedtrigger,1605001cff004edb
2024-09-13 20:06:02.008159,trigger16,16050002ff002edd
2024-09-13 20:06:04.173664,trigger20,16050006ff006f1c
2024-09-13 20:06:06.353507,mcooltrigger,16050017ff003f19
2024-09-13 20:06:08.522591,maxspeedtrigger,1605001cff004edb
2024-09-13 20:07:57.256389,trigger16,16050002ff002edd
2024-09-13 20:07:59.428106,trigger20,16050006ff006f1c
2024-09-13 20:08:01.601727,mcooltrigger,16050017ff003f19
2024-09-13 20:08:03.785732,maxspeedtrigger,1605001cff004edb
2024-09-13 20:10:10.375566,trigger16,16050002ff002edd
2024-09-13 20:10:12.556981,trigger20,16050006ff006f1c
2024-09-13 20:10:14.737328,mcooltrigger,16050017ff003f19
2024-09-13 20:10:16.924511,maxspeedtrigger,1605001cff004edb
2024-09-13 20:12:23.552536,trigger16,16050002ff002edd
2024-09-13 20:12:25.745461,trigger20,16050006ff006f1c
2024-09-13 20:12:27.929008,mcooltrigger,16050017ff003f19
2024-09-13 20:12:30.106289,maxspeedtrigger,1605001cff004edb
2024-09-13 20:14:27.863054,trigger16,16050002ff002edd
2024-09-13 20:14:30.043092,trigger20,16050006ff006f1c
2024-09-13 20:14:32.215222,mcooltrigger,16050017ff003f19
2024-09-13 20:14:34.393704,maxspeedtrigger,1605001cff004edb
2024-09-13 20:16:30.107287,trigger20,16050006ff006f1c
2024-09-13 20:16:32.274029,mhumitrigger,16050018ff000f1a
2024-09-13 20:16:34.448124,maxspeedtrigger,1605001cff004edb
2024-09-13 20:18:29.954330,trigger20,16050006ff006f1c
2024-09-13 20:18:32.130949,mhumitrigger,16050018ff000f1a
2024-09-13 20:18:34.313791,maxspeedtrigger,1605001cff004edb
2024-09-13 20:20:29.863658,trigger20,16050006ff006f1c
2024-09-13 20:20:32.033702,mhumitrigger,16050018ff000f1a
2024-09-13 20:20:34.204344,maxspeedtrigger,1605001cff004edb
2024-09-13 20:22:31.948179,trigger16,16050002ff002edd
2024-09-13 20:22:34.134910,trigger20,16050006ff006f1c
2024-09-13 20:22:36.315787,mcooltrigger,16050017ff003f19
2024-09-13 20:22:38.495255,maxspeedtrigger,1605001cff004edb
2024-09-13 20:24:36.220749,trigger16,16050002ff002edd
2024-09-13 20:24:38.403671,trigger20,16050006ff006f1c
2024-09-13 20:24:40.583396,mcooltrigger,16050017ff003f19
2024-09-13 20:24:42.757334,maxspeedtrigger,1605001cff004edb
2024-09-13 20:26:31.601777,trigger16,16050002ff002edd
2024-09-13 20:26:33.780566,trigger20,16050006ff006f1c
2024-09-13 20:26:35.947530,mcooltrigger,16050017ff003f19
2024-09-13 20:26:38.130936,maxspeedtrigger,1605001cff004edb
2024-09-13 20:28:35.814181,trigger16,16050002ff002edd
2024-09-13 20:28:37.989774,trigger20,16050006ff006f1c
2024-09-13 20:28:40.174243,mcooltrigger,16050017ff003f19
2024-09-13 20:28:42.364470,maxspeedtrigger,1605001cff004edb
2024-09-13 20:30:31.198310,trigger16,16050002ff002edd
2024-09-13 20:30:33.371370,trigger20,16050006ff006f1c
2024-09-13 20:30:35.541233,mcooltrigger,16050017ff003f19
2024-09-13 20:30:37.714641,maxspeedtrigger,1605001cff004edb
2024-09-13 20:32:33.211678,trigger20,16050006ff006f1c
2024-09-13 20:32:35.393598,mhumitrigger,16050018ff000f1a
2024-09-13 20:32:37.572098,maxspeedtrigger,1605001cff004edb
2024-09-13 20:34:33.189878,trigger20,16050006ff006f1c
2024-09-13 20:34:35.371423,mhumitrigger,16050018ff000f1a
2024-09-13 20:34:37.555133,maxspeedtrigger,1605001cff004edb
2024-09-13 20:36:33.107874,trigger20,16050006ff006f1c
2024-09-13 20:36:35.287417,mhumitrigger,16050018ff000f1a
2024-09-13 20:36:37.462227,maxspeedtrigger,1605001cff004edb
2024-09-13 20:38:35.191172,trigger16,16050002ff002edd
2024-09-13 20:38:37.375105,trigger20,16050006ff006f1c
2024-09-13 20:38:39.547014,mcooltrigger,16050017ff003f19
2024-09-13 20:38:41.733890,maxspeedtrigger,1605001cff004edb
2024-09-13 20:40:30.638209,trigger16,16050002ff002edd
2024-09-13 20:40:32.816796,trigger20,16050006ff006f1c
2024-09-13 20:40:34.995726,mcooltrigger,16050017ff003f19
2024-09-13 20:40:37.171462,maxspeedtrigger,1605001cff004edb
2024-09-13 20:42:43.860497,trigger16,16050002ff002edd
2024-09-13 20:42:46.029536,trigger20,16050006ff006f1c
2024-09-13 20:42:48.207482,mcooltrigger,16050017ff003f19
2024-09-13 20:42:50.385683,maxspeedtrigger,1605001cff004edb
2024-09-13 20:44:39.268494,trigger16,16050002ff002edd
2024-09-13 20:44:41.453031,trigger20,16050006ff006f1c
2024-09-13 20:44:43.636845,mcooltrigger,16050017ff003f19
2024-09-13 20:44:45.816588,maxspeedtrigger,1605001cff004edb
2024-09-13 20:46:41.561370,trigger20,16050006ff006f1c
2024-09-13 20:46:43.743799,mhumitrigger,16050018ff000f1a
2024-09-13 20:48:28.044934,trigger20,16050006ff006f1c
2024-09-13 20:48:30.228214,mhumitrigger,16050018ff000f1a
2024-09-13 20:48:32.409062,maxspeedtrigger,1605001cff004edb
2024-09-13 20:49:08.112283,trigger20,16050006ff006f1c
2024-09-13 20:49:10.290708,mhumitrigger,16050018ff000f1a
2024-09-13 20:49:12.474506,maxspeedtrigger,1605001cff004edb
2024-09-13 20:51:09.176708,trigger20,16050006ff006f1c
2024-09-13 20:51:11.355979,mhumitrigger,16050018ff000f1a
2024-09-13 20:51:13.543755,maxspeedtrigger,1605001cff004edb
2024-09-13 20:53:10.174284,trigger20,16050006ff006f1c
2024-09-13 20:53:12.356211,mhumitrigger,16050018ff000f1a
2024-09-13 20:53:14.527446,maxspeedtrigger,1605001cff004edb
2024-09-13 20:55:11.193147,trigger20,16050006ff006f1c
2024-09-13 20:55:13.377126,mhumitrigger,16050018ff000f1a
2024-09-13 20:55:15.556350,maxspeedtrigger,1605001cff004edb
2024-09-13 20:57:14.465714,trigger16,16050002ff002edd
2024-09-13 20:57:16.647652,trigger20,16050006ff006f1c
2024-09-13 20:57:18.834936,mcooltrigger,16050017ff003f19
2024-09-13 20:57:21.022675,maxspeedtrigger,1605001cff004edb
2024-09-13 20:59:10.856399,trigger16,16050002ff002edd
2024-09-13 20:59:13.041452,trigger20,16050006ff006f1c
2024-09-13 20:59:15.221237,mcooltrigger,16050017ff003f19
2024-09-13 20:59:17.396793,maxspeedtrigger,1605001cff004edb
2024-09-13 21:01:16.254921,trigger16,16050002ff002edd
2024-09-13 21:01:18.430690,trigger20,16050006ff006f1c
2024-09-13 21:01:20.608635,mcooltrigger,16050017ff003f19
2024-09-13 21:01:22.783624,maxspeedtrigger,1605001cff004edb
2024-09-13 21:03:21.622999,trigger16,16050002ff002edd
2024-09-13 21:03:23.789534,trigger20,16050006ff006f1c
2024-09-13 21:03:25.968927,mcooltrigger,16050017ff003f19
2024-09-13 21:03:28.159341,maxspeedtrigger,1605001cff004edb
2024-09-13 21:05:24.851148,trigger20,16050006ff006f1c
2024-09-13 21:05:27.039407,mhumitrigger,16050018ff000f1a
2024-09-13 21:05:29.215143,maxspeedtrigger,1605001cff004edb
2024-09-13 21:07:25.900937,trigger20,16050006ff006f1c
2024-09-13 21:07:28.086237,mhumitrigger,16050018ff000f1a
2024-09-13 21:07:30.263123,maxspeedtrigger,1605001cff004edb
2024-09-13 21:09:26.939885,trigger20,16050006ff006f1c
2024-09-13 21:09:29.127867,mhumitrigger,16050018ff000f1a
2024-09-13 21:09:31.313290,maxspeedtrigger,1605001cff004edb
2024-09-13 21:11:19.026734,trigger20,16050006ff006f1c
2024-09-13 21:11:21.220056,mhumitrigger,16050018ff000f1a
2024-09-13 21:11:23.394822,maxspeedtrigger,1605001cff004edb
2024-09-13 21:13:22.286703,trigger16,16050002ff002edd
2024-09-13 21:13:24.460683,trigger20,16050006ff006f1c
2024-09-13 21:13:26.637725,mcooltrigger,16050017ff003f19
2024-09-13 21:13:28.822452,maxspeedtrigger,1605001cff004edb
2024-09-13 21:15:27.743384,trigger16,16050002ff002edd
2024-09-13 21:15:29.924461,trigger20,16050006ff006f1c
2024-09-13 21:15:32.101731,mcooltrigger,16050017ff003f19
2024-09-13 21:15:34.283515,maxspeedtrigger,1605001cff004edb
2024-09-13 21:17:24.192404,trigger16,16050002ff002edd
2024-09-13 21:17:26.381623,trigger20,16050006ff006f1c
2024-09-13 21:17:28.570994,mcooltrigger,16050017ff003f19
2024-09-13 21:17:30.751794,maxspeedtrigger,1605001cff004edb
2024-09-13 21:19:27.385453,trigger20,16050006ff006f1c
2024-09-13 21:19:29.565971,mhumitrigger,16050018ff000f1a
2024-09-13 21:19:31.735938,maxspeedtrigger,1605001cff004edb
2024-09-13 21:21:28.390425,trigger20,16050006ff006f1c
2024-09-13 21:21:30.564301,mhumitrigger,16050018ff000f1a
2024-09-13 21:21:32.741286,maxspeedtrigger,1605001cff004edb
2024-09-13 21:23:20.462687,trigger20,16050006ff006f1c
2024-09-13 21:23:22.639748,mhumitrigger,16050018ff000f1a
2024-09-13 21:23:24.812840,maxspeedtrigger,1605001cff004edb
2024-09-13 21:25:45.969988,trigger20,16050006ff006f1c
2024-09-13 21:25:48.145344,mhumitrigger,16050018ff000f1a
2024-09-13 21:25:50.332617,maxspeedtrigger,1605001cff004edb
2024-09-13 21:26:34.713906,trigger20,16050006ff006f1c
2024-09-13 21:26:36.897311,mhumitrigger,16050018ff000f1a
2024-09-13 21:26:39.071292,maxspeedtrigger,1605001cff004edb
2024-09-13 21:30:54.510893,trigger16,16050002ff002edd
2024-09-13 21:30:56.680190,trigger20,16050006ff006f1c
2024-09-13 21:30:58.846946,mcooltrigger,16050017ff003f19
2024-09-13 21:31:01.014578,maxspeedtrigger,1605001cff004edb
2024-09-13 21:31:29.777455,trigger16,16050002ff002edd
2024-09-13 21:31:31.955686,trigger20,16050006ff006f1c
2024-09-13 21:31:34.149367,mcooltrigger,16050017ff003f19
2024-09-13 21:31:36.334669,maxspeedtrigger,1605001cff004edb
2024-09-13 21:33:34.159197,trigger16,16050002ff002edd
2024-09-13 21:33:36.335544,trigger20,16050006ff006f1c
2024-09-13 21:33:38.511066,mcooltrigger,16050017ff003f19
2024-09-13 21:33:40.692800,maxspeedtrigger,1605001cff004edb
2024-09-13 21:35:38.316108,trigger16,16050002ff002edd
2024-09-13 21:35:40.492549,trigger20,16050006ff006f1c
2024-09-13 21:35:42.667667,mcooltrigger,16050017ff003f19
2024-09-13 21:35:44.853183,maxspeedtrigger,1605001cff004edb
2024-09-13 21:37:40.493304,trigger20,16050006ff006f1c
2024-09-13 21:37:42.666951,mhumitrigger,16050018ff000f1a
2024-09-13 21:37:44.843260,autospeedtrigger,1605001bff00ff1a
2024-09-13 21:39:40.381620,trigger20,16050006ff006f1c
2024-09-13 21:39:42.556656,mhumitrigger,16050018ff000f1a
2024-09-13 21:39:44.739995,autospeedtrigger,1605001bff00ff1a
2024-09-13 21:41:40.246968,trigger20,16050006ff006f1c
2024-09-13 21:41:42.422953,mhumitrigger,16050018ff000f1a
2024-09-13 21:41:44.611356,autospeedtrigger,1605001bff00ff1a
2024-09-13 21:43:42.318084,trigger16,16050002ff002edd
2024-09-13 21:43:44.492864,trigger20,16050006ff006f1c
2024-09-13 21:43:46.670475,mcooltrigger,16050017ff003f19
2024-09-13 21:43:48.849026,maxspeedtrigger,1605001cff004edb
2024-09-13 21:45:37.743323,trigger16,16050002ff002edd
2024-09-13 21:45:39.924594,trigger20,16050006ff006f1c
2024-09-13 21:45:42.107025,mcooltrigger,16050017ff003f19
2024-09-13 21:45:44.272714,maxspeedtrigger,1605001cff004edb
2024-09-13 21:47:50.935635,trigger16,16050002ff002edd
2024-09-13 21:47:53.108012,trigger20,16050006ff006f1c
2024-09-13 21:47:55.283369,mcooltrigger,16050017ff003f19
2024-09-13 21:47:57.456650,maxspeedtrigger,1605001cff004edb
2024-09-13 21:50:04.108018,trigger16,16050002ff002edd
2024-09-13 21:50:06.275058,trigger20,16050006ff006f1c
2024-09-13 21:50:08.444453,mcooltrigger,16050017ff003f19
2024-09-13 21:50:10.626264,maxspeedtrigger,1605001cff004edb
2024-09-13 21:52:58.592720,trigger16,16050002ff002edd
2024-09-13 21:53:00.765481,mcooltrigger,16050017ff003f19
2024-09-13 21:53:02.935839,maxspeedtrigger,1605001cff004edb
2024-09-13 21:53:38.428507,trigger16,16050002ff002edd
2024-09-13 21:53:40.602931,mcooltrigger,16050017ff003f19
2024-09-13 21:53:42.774346,maxspeedtrigger,1605001cff004edb
2024-09-13 21:55:36.162227,mhumitrigger,16050018ff000f1a
2024-09-13 21:55:38.340424,autospeedtrigger,1605001bff00ff1a
2024-09-13 21:57:31.808872,mhumitrigger,16050018ff000f1a
2024-09-13 21:57:33.983123,autospeedtrigger,1605001bff00ff1a
2024-09-13 21:59:36.234419,mhumitrigger,16050018ff000f1a
2024-09-13 21:59:38.405209,autospeedtrigger,1605001bff00ff1a
2024-09-13 22:01:33.916336,trigger16,16050002ff002edd
2024-09-13 22:01:36.090787,mcooltrigger,16050017ff003f19
2024-09-13 22:01:38.264630,maxspeedtrigger,1605001cff004edb
2024-09-13 22:03:33.793873,trigger16,16050002ff002edd
2024-09-13 22:03:35.973757,mcooltrigger,16050017ff003f19
2024-09-13 22:03:38.145547,maxspeedtrigger,1605001cff004edb
2024-09-13 22:05:33.699225,trigger16,16050002ff002edd
2024-09-13 22:05:35.873900,mcooltrigger,16050017ff003f19
2024-09-13 22:05:38.056469,maxspeedtrigger,1605001cff004edb
2024-09-13 22:07:33.667563,trigger16,16050002ff002edd
2024-09-13 22:07:35.847863,mcooltrigger,16050017ff003f19
2024-09-13 22:07:38.031821,maxspeedtrigger,1605001cff004edb
2024-09-13 22:09:33.561461,trigger16,16050002ff002edd
2024-09-13 22:09:35.734017,mcooltrigger,16050017ff003f19
2024-09-13 22:09:37.913236,maxspeedtrigger,1605001cff004edb
2024-09-13 22:11:33.466421,trigger16,16050002ff002edd
2024-09-13 22:11:35.650616,mcooltrigger,16050017ff003f19
2024-09-13 22:11:37.833960,maxspeedtrigger,1605001cff004edb
2024-09-13 22:13:33.539389,trigger16,16050002ff002edd
2024-09-13 22:13:35.713458,mcooltrigger,16050017ff003f19
2024-09-13 22:13:37.892634,maxspeedtrigger,1605001cff004edb
2024-09-13 22:15:33.755155,trigger16,16050002ff002edd
2024-09-13 22:15:35.933734,mcooltrigger,16050017ff003f19
2024-09-13 22:15:38.110184,maxspeedtrigger,1605001cff004edb
2024-09-13 22:17:33.648235,trigger16,16050002ff002edd
2024-09-13 22:17:35.830165,mcooltrigger,16050017ff003f19
2024-09-13 22:17:38.006933,maxspeedtrigger,1605001cff004edb
2024-09-13 22:19:33.635888,trigger16,16050002ff002edd
2024-09-13 22:19:35.812423,mcooltrigger,16050017ff003f19
2024-09-13 22:19:38.002679,maxspeedtrigger,1605001cff004edb
2024-09-13 22:21:33.634151,trigger16,16050002ff002edd
2024-09-13 22:21:35.814588,mcooltrigger,16050017ff003f19
2024-09-13 22:21:38.000457,maxspeedtrigger,1605001cff004edb
2024-09-13 22:23:33.801895,trigger16,16050002ff002edd
2024-09-13 22:23:35.981758,mcooltrigger,16050017ff003f19
2024-09-13 22:23:38.161549,maxspeedtrigger,1605001cff004edb
2024-09-13 22:26:30.611708,trigger16,16050002ff002edd
2024-09-13 22:26:32.787767,mcooltrigger,16050017ff003f19
2024-09-13 22:26:34.966947,maxspeedtrigger,1605001cff004edb
